Internal Reference,Invoice Number,Supplier Name,Supplier Reference,Invoice Date,Posting Date,Due Date,Payment Date,Gross Amount,VAT Amount,Currency Code,Debit/Credit
237810359,IN906006,Blue Banana Inc.,V_BL001,2024-10-09,2024-10-09,2024-11-04,2024-12-03,3352.72,670.54,USD,Dr
179480146,IN774036,Artic Apples Co.,V_AR001,2024-10-30,2024-11-08,2024-12-08,2024-12-11,656.0,131.2,GBP,Dr
435514121,IN201730,Global Tech Solutions,V_GL001,2024-11-05,2024-11-11,2024-12-30,,3620.49,724.1,USD,Dr
565688156,IN388530,Blue Banana Inc.,V_BL001,2024-09-30,2024-10-06,2024-11-08,,5216.14,1043.23,USD,Dr
617168828,IN940137,Purple Plumbers Limited,V_PU001,2024-08-13,2024-08-14,2024-09-26,2024-10-05,1437.67,287.53,EUR,Dr
976727103,IN958781,Blue Banana Inc.,V_BL001,2024-09-25,2024-09-27,2024-10-24,2024-11-07,8393.44,1678.69,USD,Dr
351039291,IN874145,Artic Apples Co.,V_AR001,2024-11-08,2024-11-22,2025-01-06,2025-01-21,56798.56425191702,11359.71,USD,Dr
387180200,IN948379,Global Tech Solutions,V_GL001,2024-06-29,2024-07-01,2024-08-06,2024-08-19,8140.98,1628.2,EUR,Dr
878591008,IN626170,Blue Banana Inc.,V_BL001,2024-04-20,2024-05-05,2024-06-13,2024-07-06,3180.98,636.2,USD,Dr
707376653,IN181041,Global Tech Solutions,V_GL001,2024-04-04,2024-04-13,2024-05-03,2024-05-17,5222.2,1044.44,EUR,Dr
990381963,IN837318,Purple Plumbers Limited,V_PU001,2024-08-26,2024-09-07,2024-09-14,2024-10-07,8975.05,1795.01,EUR,Dr
317695754,IN353682,Blue Banana Inc.,V_BL001,2024-06-27,2024-07-12,2024-08-09,2024-08-19,475.67,95.13,EUR,Dr
859233223,IN672191,Global Tech Solutions,V_GL001,2024-01-29,2024-02-08,2024-02-25,2024-03-20,5219.13,1043.83,GBP,Dr
691828004,IN646304,Artic Apples Co.,V_AR001,2024-07-26,2024-08-03,2024-09-04,2024-09-07,1923.66,384.73,USD,Dr
391858994,IN666004,Global Tech Solutions,V_GL001,2024-06-07,2024-06-18,2024-07-06,,395.64,79.13,USD,Dr
293252165,IN539962,Artic Apples Co.,V_AR001,2024-10-01,2024-10-11,2024-10-28,2024-11-10,-764.09,-152.82,EUR,Cr
897815451,IN484546,Blue Banana Inc.,V_BL001,2024-05-05,2024-05-15,2024-06-27,2024-07-11,5892.56,1178.51,GBP,Dr
915571265,IN680192,Blue Banana Inc.,V_BL001,2024-02-29,2024-03-12,2024-04-08,,8474.47,1694.89,EUR,Dr
204747477,IN832284,Blue Banana Inc.,V_BL001,2024-11-10,2024-11-18,2024-12-05,2024-12-22,6877.16,1375.43,USD,Dr
327600271,IN800369,Purple Plumbers Limited,V_PU001,2024-01-22,2024-01-29,2024-02-24,2024-02-25,6384.09,1276.82,GBP,Dr
127068576,IN582683,Global Tech Solutions,V_GL001,2024-07-21,2024-07-25,2024-09-18,2024-10-03,-8328.9,-1665.78,EUR,Cr
963935224,IN424461,Blue Banana Inc.,V_BL001,2024-04-24,2024-05-06,2024-05-24,2024-05-27,2818.63,563.73,USD,Dr
871697253,IN643459,Purple Plumbers Limited,V_PU001,2024-06-22,2024-06-22,2024-08-10,,2826.12,565.22,USD,Dr
326604157,IN714883,Artic Apples Co.,V_AR001,2024-03-16,2024-03-19,2024-04-19,2024-05-18,7700.44,1540.09,USD,Dr
829904104,IN716355,Artic Apples Co.,V_AR001,2024-02-19,2024-02-28,2024-03-05,2024-03-14,923.07,184.61,EUR,Dr
421215736,IN981798,Global Tech Solutions,V_GL001,2024-09-28,2024-10-01,2024-11-10,,7832.49,1566.5,USD,Dr
475730239,IN486604,Purple Plumbers Limited,V_PU001,2024-04-30,2024-05-06,2024-05-25,2024-06-11,8603.55,1720.71,GBP,Dr
234468470,IN534748,Purple Plumbers Limited,V_PU001,2024-03-30,2024-04-07,2024-04-24,2024-04-24,6656.9,1331.38,EUR,Dr
867046615,IN726028,Artic Apples Co.,V_AR001,2024-07-12,2024-07-21,2024-08-26,,5751.81,1150.36,USD,Dr
498272967,IN412180,Blue Banana Inc.,V_BL001,2024-02-28,2024-02-29,2024-03-18,,8605.04,1721.01,USD,Dr
310486658,IN801578,Artic Apples Co.,V_AR001,2023-12-10,2023-12-15,2023-12-30,2024-01-16,5621.94,1124.39,EUR,Dr
635129823,IN873389,Blue Banana Inc.,V_BL001,2024-08-22,2024-08-26,2024-10-20,2024-11-03,5250.37,1050.07,GBP,Dr
440020959,IN420976,Blue Banana Inc.,V_BL001,2024-06-03,2024-06-13,2024-06-29,2024-07-04,9119.26,1823.85,USD,Dr
855924919,IN449719,Artic Apples Co.,V_AR001,2024-10-11,2024-10-18,2024-11-29,2024-12-08,6575.18,1315.04,EUR,Dr
199711096,IN291822,Blue Banana Inc.,V_BL001,2024-03-22,2024-03-24,2024-04-25,2024-05-21,8672.59,1734.52,USD,Dr
975301322,IN642519,Artic Apples Co.,V_AR001,2024-09-20,2024-10-02,2024-11-03,2024-12-01,5638.19,1127.64,GBP,Dr
740115362,IN860135,Blue Banana Inc.,V_BL001,2024-01-13,2024-01-16,2024-01-29,,7543.59,1508.72,EUR,Dr
598299051,IN361462,Global Tech Solutions,V_GL001,2024-01-01,2024-01-16,2024-02-23,2024-02-28,6841.84,1368.37,EUR,Dr
462118384,IN175189,Purple Plumbers Limited,V_PU001,2024-10-19,2024-10-23,2024-11-29,2024-12-17,7560.61,1512.12,USD,Dr
450427951,IN335033,Purple Plumbers Limited,V_PU001,2024-02-03,2024-02-05,2024-03-07,2024-03-22,301.89,60.38,USD,Dr
313972270,IN363513,Purple Plumbers Limited,V_PU001,2023-12-16,2023-12-19,2024-01-14,2024-01-18,2175.97,435.19,GBP,Dr
541963129,IN894364,Artic Apples Co.,V_AR001,2024-05-26,2024-06-10,2024-07-06,2024-07-18,1135.23,227.05,USD,Dr
486845346,IN135347,Artic Apples Co.,V_AR001,2024-03-19,2024-03-24,2024-05-08,,9629.76,1925.95,EUR,Dr
777329263,IN883446,Global Tech Solutions,V_GL001,2024-10-21,2024-10-30,2024-11-19,2024-12-13,742.07,148.41,EUR,Dr
214732521,IN277469,Blue Banana Inc.,V_BL001,2024-05-30,2024-06-06,2024-07-24,2024-08-03,8751.38,1750.28,EUR,Dr
128701986,IN523399,Purple Plumbers Limited,V_PU001,2023-12-28,2024-01-06,2024-01-23,2024-01-24,3800.89,760.18,USD,Dr
764419346,IN973398,Blue Banana Inc.,V_BL001,2024-07-06,2024-07-18,2024-09-03,2024-09-19,5479.6,1095.92,EUR,Dr
761280009,IN242096,Global Tech Solutions,V_GL001,2024-03-19,2024-04-01,2024-05-12,,94.18,18.84,GBP,Dr
493382426,IN933928,Purple Plumbers Limited,V_PU001,2023-12-19,2023-12-29,2024-01-24,2024-01-24,1003.56,200.71,EUR,Dr
982779844,IN870015,Artic Apples Co.,V_AR001,2024-07-20,2024-07-27,2024-08-30,2024-08-31,1236.59,247.32,GBP,Dr
115621778,IN475329,Blue Banana Inc.,V_BL001,2024-07-20,2024-08-01,2024-09-10,2024-09-14,6666.22,1333.24,USD,Dr
231012155,IN452396,Purple Plumbers Limited,V_PU001,2024-04-13,2024-04-19,2024-04-28,2024-05-15,7394.83,1478.97,USD,Dr
976273740,IN827187,Artic Apples Co.,V_AR001,2024-05-11,2024-05-23,2024-06-13,2024-07-06,2248.79,449.76,USD,Dr
546964347,IN620676,Purple Plumbers Limited,V_PU001,2024-01-20,2024-02-04,2024-02-09,,1979.36,395.87,USD,Dr
511153361,IN435429,Purple Plumbers Limited,V_PU001,2024-06-26,2024-07-07,2024-07-23,2024-07-28,2158.39,431.68,USD,Dr
823082060,IN986540,Artic Apples Co.,V_AR001,2024-11-20,2024-11-22,2025-01-15,,4991.42,998.28,GBP,Dr
236704399,IN607058,Global Tech Solutions,V_GL001,2024-02-28,2024-03-14,2024-04-17,2024-05-16,9397.65,1879.53,GBP,Dr
321319174,IN820111,Global Tech Solutions,V_GL001,2024-11-15,2024-11-24,2024-12-13,2024-12-24,1063.89,212.78,CAD,Dr
952166046,IN961793,Purple Plumbers Limited,V_PU001,2023-12-13,2023-12-20,2023-12-28,2024-01-23,2128.7,425.74,EUR,Dr
186726450,IN589067,Blue Banana Inc.,V_BL001,2023-12-16,2023-12-20,2024-01-28,2024-02-15,1934.86,386.97,GBP,Dr
286042521,IN718372,Blue Banana Inc.,V_BL001,2024-08-20,2024-09-04,2024-10-15,2024-11-07,-5404.54,-1080.91,GBP,Cr
840134686,IN679536,Purple Plumbers Limited,V_PU001,2023-12-22,2024-01-06,2024-01-26,2024-02-12,1336.79,267.36,EUR,Dr
741191448,IN405155,Global Tech Solutions,V_GL001,2024-05-04,2024-05-11,2024-05-29,2024-06-23,4334.44,866.89,EUR,Dr
688652912,IN732250,Global Tech Solutions,V_GL001,2024-11-25,2024-12-01,2025-01-04,2025-01-16,4524.75,904.95,USD,Dr
739229341,IN403894,Artic Apples Co.,V_AR001,2024-10-21,2024-11-01,2024-11-15,2024-12-09,5721.3,1144.26,EUR,Dr
437141244,IN924509,Blue Banana Inc.,V_BL001,2024-02-23,2024-02-27,2024-04-13,,1641.08,328.22,GBP,Dr
458535840,IN133893,Purple Plumbers Limited,V_PU001,2024-07-01,2024-07-06,2024-08-01,2024-08-15,2260.32,452.06,EUR,Dr
466751248,IN910553,Purple Plumbers Limited,V_PU001,2024-01-20,2024-01-26,2024-02-16,2024-03-09,9464.94,1892.99,USD,Dr
238508957,IN238389,Purple Plumbers Limited,V_PU001,2024-01-11,2024-01-14,2024-02-19,2024-02-25,3482.57,696.51,EUR,Dr
558000522,IN947395,Global Tech Solutions,V_GL001,2024-01-23,2024-01-31,2024-03-05,2024-03-15,3701.21,740.24,EUR,Dr
318503927,IN990126,Blue Banana Inc.,V_BL001,2024-02-15,2024-02-18,2024-04-10,2024-04-29,4596.44,919.29,EUR,Dr
531002365,IN205785,Blue Banana Inc.,V_BL001,2024-05-16,2024-05-27,2024-06-04,2024-06-09,9894.88,1978.98,EUR,Dr
492334977,IN977243,Purple Plumbers Limited,V_PU001,2024-02-08,2024-02-20,2024-04-07,2024-04-07,8520.23,1704.05,GBP,Dr
147799373,IN645818,Blue Banana Inc.,V_BL001,2024-09-29,2024-10-03,2024-11-07,2024-11-12,8470.66,1694.13,GBP,Dr
536368647,IN769680,Artic Apples Co.,V_AR001,2024-01-20,2024-01-31,2024-02-10,2024-02-25,6556.09,1311.22,GBP,Dr
345777273,IN271704,Blue Banana Inc.,V_BL001,2024-06-29,2024-07-07,2024-08-19,2024-09-01,2525.89,505.18,EUR,Dr
259538086,IN615982,Purple Plumbers Limited,V_PU001,2023-12-24,2024-01-01,2024-01-17,2024-02-15,2693.16,538.63,EUR,Dr
235177020,IN864115,Purple Plumbers Limited,V_PU001,2024-06-13,2024-06-23,2024-07-31,2024-08-02,-5866.69,-1173.34,USD,Cr
255237076,IN848403,Purple Plumbers Limited,V_PU001,2024-09-12,2024-09-27,2024-10-15,2024-10-24,119.72,23.94,USD,Dr
244816860,IN306239,Blue Banana Inc.,V_BL001,2024-06-21,2024-06-29,2024-08-14,2024-08-15,5378.38,1075.68,USD,Dr
186005328,IN394983,Global Tech Solutions,V_GL001,2024-11-01,2024-11-10,2024-11-25,2024-12-16,5354.46,1070.89,EUR,Dr
457460647,IN482466,Global Tech Solutions,V_GL001,2024-10-22,2024-10-25,2024-11-16,2024-12-06,6421.02,1284.2,GBP,Dr
156174375,IN595977,Purple Plumbers Limited,V_PU001,2024-11-16,2024-11-21,2024-12-04,2024-12-04,-2429.65,-485.93,GBP,Cr
499639250,IN678371,Artic Apples Co.,V_AR001,2024-07-31,2024-08-04,2024-09-02,2024-09-26,3724.75,744.95,USD,Dr
299638181,IN191156,Blue Banana Inc.,V_BL001,2024-11-02,2024-11-11,2024-11-19,2024-12-19,-9252.19,-1850.44,EUR,Cr
109734581,IN853549,Global Tech Solutions,V_GL001,2024-05-22,2024-05-26,2024-07-01,2024-07-27,7697.26,1539.45,GBP,Dr
986655565,IN583708,Purple Plumbers Limited,V_PU001,2024-11-26,2024-11-30,2025-01-02,2025-01-31,9761.93,1952.39,USD,Dr
378836494,IN599789,Global Tech Solutions,V_GL001,2024-01-06,2024-01-10,2024-02-05,,2823.55,564.71,GBP,Dr
461793168,IN639667,Global Tech Solutions,V_GL001,2024-06-11,2024-06-19,2024-07-12,2024-08-02,-3894.25,-778.85,EUR,Cr
629350601,IN236114,Artic Appes Co.,V_AR001,2024-09-08,2024-09-19,2024-10-22,2024-10-30,6659.78,1331.96,USD,Dr
507439147,IN110442,Artic Apples Co.,V_AR001,2024-11-16,2024-11-28,2024-12-22,2025-01-08,-5438.12,-1087.62,GBP,Cr
221787319,IN606248,Artic Apples Co.,V_AR001,2024-09-08,2024-09-19,2024-10-28,2024-11-25,-5104.18,-1020.84,EUR,Cr
120952037,IN624805,Purple Plumbers Limited,V_PU001,2024-11-06,2024-11-17,2024-12-29,2025-01-26,7972.58,1594.52,EUR,Dr
124461467,IN264616,Purple Plumbers Limited,V_PU001,2024-07-11,2024-07-21,2024-08-01,2024-08-08,-8048.46,-1609.69,EUR,Cr
257892603,IN403712,Blue Banana Inc.,V_BL001,2024-07-05,2024-07-20,2024-08-31,2024-09-09,2137.8,427.56,EUR,Dr
457073572,IN308721,Artic Apples Co.,V_AR001,2024-11-24,2024-12-01,2024-12-24,,6940.66,1388.13,USD,Dr
751485553,IN280676,Artic Apples Co.,V_AR001,2024-03-02,2024-03-15,2024-04-01,2024-04-28,5413.15,1082.63,EUR,Dr
818975291,IN833789,Blue Banana Inc.,V_BL001,2023-12-10,2023-12-16,2023-12-25,2023-12-26,1409.18,281.84,EUR,Dr
241533833,IN669155,Artic Apples Co.,V_AR001,2024-08-10,2024-08-15,2024-09-04,2024-09-15,-6413.9,-1282.78,GBP,Cr
289465015,IN380888,Global Tech Solutions,V_GL001,2024-01-19,2024-01-28,2024-02-12,2024-02-29,382.95,76.59,GBP,Dr
838816763,IN336973,Blue Banana Inc.,V_BL001,2024-08-11,2024-08-13,2024-09-24,2024-10-17,5783.53,1156.71,USD,Dr
349124784,IN815692,Blue Banana Inc.,V_BL001,2024-03-15,2024-03-16,2024-05-04,,5561.68,1112.34,USD,Dr
146278591,IN301892,Purple Plumbers Limited,V_PU001,2024-10-25,2024-11-01,2024-11-27,,5695.31,1139.06,USD,Dr
767075163,IN161130,Global Tech Solutions,V_GL001,2024-02-15,2024-02-29,2024-04-02,2024-04-30,-4924.98,-985.0,GBP,Cr
349755351,IN458063,Global Tech Solutions,V_GL001,2024-10-30,2024-11-02,2024-12-25,2025-01-10,3407.45,681.49,GBP,Dr
921986932,IN162856,Artic Apples Co.,V_AR001,2024-03-12,2024-03-24,2024-05-03,2024-06-02,2822.7,564.54,EUR,Dr
846190119,IN399302,Global Tech Solutions,V_GL001,2024-03-25,2024-03-31,2024-05-08,2024-05-27,4189.08,837.82,USD,Dr
258609360,IN774291,Purple Plumbers Limited,V_PU001,2024-05-04,2024-05-19,2024-05-20,2024-05-28,8119.64,1623.93,GBP,Dr
150986401,IN320937,Global Tech Solutions,V_GL001,2024-03-19,2024-03-27,2024-05-17,2024-05-22,1324.24,264.85,USD,Dr
115830281,IN312955,Blue Banana Inc.,V_BL001,2024-08-15,2024-08-26,2024-09-12,,9086.71,1817.34,EUR,Dr
694115320,IN644167,Purple Plumbers Limited,V_PU001,2024-03-04,2024-03-13,2024-03-20,2024-04-16,1904.2,380.84,USD,Dr
225542071,IN530652,Purple Plumbers Limited,V_PU001,2024-11-11,2024-11-21,2024-12-10,2024-12-11,97.49,19.5,CAD,Dr
512107237,IN439769,Purple Plumbers Limited,V_PU001,2024-09-25,2024-09-26,2024-11-17,,6072.14,1214.43,USD,Dr
570258691,IN329247,Artic Apples Co.,V_AR001,2024-10-26,2024-11-07,2024-12-06,2024-12-10,5558.53,1111.71,EUR,Dr
738288629,IN390127,Blue Banana Inc.,V_BL001,2024-06-06,2024-06-18,2024-06-26,2024-07-16,6055.07,1211.01,USD,Dr
606430200,IN519402,Global Tech Solutions,V_GL001,2024-02-11,2024-02-21,2024-03-13,2024-03-21,4091.51,818.3,EUR,Dr
944704362,IN167631,Blue Banana Inc.,V_BL001,2023-12-13,2023-12-24,2023-12-30,2024-01-24,1292.72,258.54,GBP,Dr
966329094,IN522905,Global Tech Solutions,V_GL001,2024-05-13,2024-05-18,2024-06-12,,-2287.58,-457.52,EUR,Cr
185286754,IN730728,Purple Plumbers Limited,V_PU001,2024-05-01,2024-05-02,2024-05-23,,6810.46,1362.09,EUR,Dr
576131857,IN692361,Purple Plumbers Limited,V_PU001,2024-08-16,2024-08-27,2024-09-22,,4812.68,962.54,GBP,Dr
259640050,IN650325,Purple Plumbers Limited,V_PU001,2024-08-08,2024-08-13,2024-08-30,,9271.68,1854.34,EUR,Dr
869962841,IN111042,Global Tech Solutions,V_GL001,2024-07-07,2024-07-21,2024-08-04,2024-08-20,3247.66,649.53,GBP,Dr
717055403,IN407325,Blue Banana Inc.,V_BL001,2024-10-02,2024-10-06,2024-10-19,2024-11-18,4660.55,932.11,GBP,Dr
660563168,IN934845,Blue Banana Inc.,V_BL001,2024-04-23,2024-05-06,2024-05-09,2024-06-07,7800.14,1560.03,GBP,Dr
797943035,IN672650,Purple Plumbers Limited,V_PU001,2024-04-10,2024-04-21,2024-05-30,,5615.39,1123.08,GBP,Dr
989327322,IN440917,Purple Plumbers Limited,V_PU001,2024-04-12,2024-04-14,2024-04-30,2024-05-26,5521.1,1104.22,USD,Dr
520620147,IN124234,Purple Plumbers Limited,V_PU001,2024-03-23,2024-04-02,2024-05-09,2024-06-07,1074.12,214.82,GBP,Dr
564422683,IN284317,Blue Banana Inc.,V_BL001,2024-02-02,2024-02-13,2024-03-03,2024-03-27,7734.74,1546.95,EUR,Dr
843560416,IN390667,Purple Plumbers Limited,V_PU001,2024-06-24,2024-07-08,2024-08-10,2024-08-20,1234.96,246.99,GBP,Dr
647619832,IN672638,Global Tech Solutions,V_GL001,2024-04-29,2024-05-05,2024-06-15,2024-07-12,2432.17,486.43,EUR,Dr
892430975,IN511630,Purple Plumbers Limited,V_PU001,2024-06-25,2024-07-04,2024-08-06,2024-08-06,1040.52,208.1,CAD,Dr
209890607,IN431261,Artic Apples Co.,V_AR001,2024-11-13,2024-11-16,2025-01-02,,5391.11,1078.22,EUR,Dr
660224293,IN467631,Blue Banana Inc.,V_BL001,2024-02-14,2024-02-27,2024-03-25,2024-04-04,8963.41,1792.68,USD,Dr
407928690,IN226504,Artic Apples Co.,V_AR001,2024-07-13,2024-07-13,2024-09-09,2024-09-09,71.37,14.27,GBP,Dr
852931087,IN255171,Artic Apples Co.,V_AR001,2024-07-26,2024-07-29,2024-08-16,,8969.87,1793.97,GBP,Dr
635709552,IN739835,Blue Banana Inc.,V_BL001,2024-08-29,2024-09-06,2024-09-17,,5558.36,1111.67,EUR,Dr
848637640,IN468760,Blue Banana Inc.,V_BL001,2024-11-01,2024-11-16,2024-12-24,,7991.21,1598.24,USD,Dr
502703703,IN192976,Blue Banana Inc.,V_BL001,2024-07-03,2024-07-11,2024-08-28,2024-09-15,582.21,116.44,USD,Dr
631059714,IN811866,Blue Banana Inc.,V_BL001,2023-12-10,2023-12-20,2024-02-04,2024-02-18,3373.71,674.74,USD,Dr
951311364,IN625654,Blue Banana Inc.,V_BL001,2024-01-29,2024-02-09,2024-03-18,2024-04-05,4631.83,926.37,USD,Dr
249925650,IN268929,Artic Apples Co.,V_AR001,2024-04-27,2024-05-04,2024-06-23,,1600.74,320.15,USD,Dr
597702391,IN633555,Blue Banana Inc.,V_BL001,2024-01-22,2024-01-26,2024-03-15,2024-04-08,538.83,107.77,USD,Dr
266575476,IN942947,Blue Banana Inc.,V_BL001,2024-01-22,2024-02-05,2024-02-23,,6181.69,1236.34,GBP,Dr
123079616,IN577844,Blue Banana Inc.,V_BL001,2024-11-07,2024-11-16,2025-01-05,2025-01-07,4535.51,907.1,USD,Dr
601374972,IN613561,Global Tech Solutions,V_GL001,2024-06-22,2024-07-05,2024-07-31,2024-08-16,-4560.32,-912.06,GBP,Cr
438733952,IN984146,Artic Apples Co.,V_AR001,2024-04-11,2024-04-16,2024-05-30,2024-06-04,3559.55,711.91,GBP,Dr
832661967,IN274855,Purple Plumbers Limited,V_PU001,2024-09-14,2024-09-15,2024-10-02,2024-10-25,5899.43,1179.89,USD,Dr
693027714,IN741086,Artic Apples Co.,V_AR001,2024-09-01,2024-09-02,2024-10-12,2024-10-13,6201.98,1240.4,USD,Dr
220510121,IN261171,Global Tech Solutions,V_GL001,2024-01-09,2024-01-16,2024-01-28,2024-01-28,-3456.92,-691.38,USD,Cr
328397052,IN379972,Global Tech Solutions,V_GL001,2024-06-06,2024-06-09,2024-06-25,2024-07-10,157.28,31.46,USD,Dr
673764167,IN570502,Artic Apples Co.,V_AR001,2024-04-27,2024-05-01,2024-06-02,2024-06-08,5020.02,1004.0,GBP,Dr
573337570,IN368440,Global Tech Solutions,V_GL001,2024-03-09,2024-03-12,2024-04-08,,-2424.64,-484.93,GBP,Cr
990135607,IN425800,Blue Banana Inc.,V_BL001,2023-12-30,2024-01-07,2024-02-26,2024-03-08,6521.18,1304.24,EUR,Dr
868157852,IN733250,Artic Apples Co.,V_AR001,2024-11-18,2024-11-26,2024-11-08,2025-01-06,4974.2,994.84,EUR,Dr
498469612,IN379272,Artic Apples Co.,V_AR001,2024-08-04,2024-08-08,2024-09-17,2024-09-29,3796.2,759.24,USD,Dr
286258324,IN879301,Blue Banana Inc.,V_BL001,2024-01-29,2024-02-02,2024-03-20,,1169.43,233.89,EUR,Dr
344773008,IN423597,Global Tech Solutions,V_GL001,2023-12-29,2024-01-05,2024-01-15,2024-02-01,7515.37,1503.07,EUR,Dr
329191170,IN512404,Blue Banana Inc.,V_BL001,2024-12-03,2024-12-05,2025-01-09,2025-01-17,4906.48,981.3,USD,Dr
973313396,IN785886,Purple Plumbers Limited,V_PU001,2024-07-15,2024-07-19,2024-08-27,2024-09-05,5546.91,1109.38,GBP,Dr
342382901,IN572413,Blue Banana Inc.,V_BL001,2024-09-15,2024-09-26,2024-10-15,2024-10-17,3387.62,677.52,EUR,Dr
987379397,IN556603,Artic Apples Co.,V_AR001,2024-01-17,2024-01-18,2024-02-19,2024-03-10,2492.23,498.45,USD,Dr
764699917,IN709223,Global Tech Solutions,V_GL001,2024-03-17,2024-03-19,2024-04-29,2024-05-13,2884.74,576.95,GBP,Dr
816103581,IN413400,Global Tech Solutions,V_GL001,2024-02-01,2024-02-04,2024-02-18,2024-03-13,7860.63,1572.13,EUR,Dr
932297523,IN888457,Global Tech Solutions,V_GL001,2024-11-11,2024-11-11,2025-01-01,,-910.02,-182.0,GBP,Cr
423399615,IN857700,Blue Banana Inc.,V_BL001,2024-03-04,2024-03-13,2024-02-24,2024-05-04,3305.12,661.02,EUR,Dr
258681727,IN408116,Global Tech Solutions,V_GL001,2024-08-22,2024-08-31,2024-10-03,2024-10-07,7576.59,1515.32,EUR,Dr
968735935,IN930763,Global Tech Solutions,V_GL001,2024-03-20,2024-04-03,2024-05-16,2024-06-09,8559.62,1711.92,USD,Dr
801454032,IN118760,Blue Banana Inc.,V_BL001,2024-07-07,2024-07-16,2024-08-25,2024-08-28,9486.05,1897.21,USD,Dr
257192116,IN708416,Blue Banana Inc.,V_BL001,2024-08-03,2024-08-15,2024-09-06,2024-09-08,2970.67,594.13,EUR,Dr
239970277,IN781001,Blue Banana Inc.,V_BL001,2024-01-20,2024-01-29,2024-03-10,2024-03-16,8725.98,1745.2,EUR,Dr
256762315,IN440243,Global Tech Solutions,V_GL001,2024-04-29,2024-04-29,2024-05-30,2024-06-05,3914.75,782.95,GBP,Dr
454998949,IN416785,Global Tech Solutions,V_GL001,2024-07-30,2024-08-13,2024-09-26,2024-10-15,7250.25,1450.05,GBP,Dr
948225836,IN252221,Purple Plumbers Limited,V_PU001,2024-10-15,2024-10-30,2024-12-10,2025-01-06,5700.18,1140.04,GBP,Dr
494784372,IN112048,Artic Apples Co.,V_AR001,2024-02-28,2024-03-03,2024-03-17,2024-04-10,6582.74,1316.55,EUR,Dr
247823022,IN239215,Artic Apples Co.,V_AR001,2024-10-27,2024-11-11,2024-12-06,,8520.93,1704.19,USD,Dr
802047647,IN938167,Global Tech Solutions,V_GL001,2024-10-20,2024-10-29,2024-12-12,2024-12-31,7368.62,1473.72,USD,Dr
361843059,IN721178,Global Tech Solutions,V_GL001,2024-10-04,2024-10-06,2024-09-24,2024-12-19,5335.62,1067.12,GBP,Dr
433639358,IN685987,Global Tech Solutions,V_GL001,2024-08-29,2024-09-10,2024-10-03,2024-10-21,6821.3,1364.26,EUR,Dr
407073693,IN436502,Blue Banana Inc.,V_BL001,2024-01-19,2024-01-29,2024-02-08,2024-02-20,-5234.89,-1046.98,GBP,Cr
496817530,IN124831,Global Tech Solutions,V_GL001,2024-03-29,2024-03-30,2024-04-22,2024-05-02,3419.77,683.95,GBP,Dr
272641415,IN851204,Artic Apples Co.,V_AR001,2024-11-15,2024-11-28,2025-01-05,2025-01-16,7736.82,1547.36,EUR,Dr
786011933,IN782571,Artic Appes Co.,V_AR001,2024-06-02,2024-06-07,2024-07-12,2024-07-16,6305.19,1261.04,EUR,Dr
112993317,IN520442,Artic Apples Co.,V_AR001,2024-08-02,2024-08-10,2024-09-09,2024-10-07,2439.75,487.95,GBP,Dr
685027351,IN154590,Global Tech Solutions,V_GL001,2024-10-25,2024-10-31,2024-11-27,2024-12-23,4421.19,884.24,GBP,Dr
879834210,IN297347,Purple Plumbers Limited,V_PU001,2024-09-03,2024-09-13,2024-10-04,,-823.62,-164.72,GBP,Cr
792940145,IN262661,Blue Banana Inc.,V_BL001,2024-07-28,2024-08-02,2024-08-30,2024-09-11,2793.2,558.64,EUR,Dr
304465891,IN972864,Artic Apples Co.,V_AR001,2024-05-12,2024-05-20,2024-06-11,2024-07-04,2799.22,559.84,GBP,Dr
793039149,IN674764,Blue Banana Inc.,V_BL001,2024-08-31,2024-09-06,2024-10-18,,-2996.11,-599.22,EUR,Cr
199028297,IN266845,Purple Plumbers Limited,V_PU001,2024-09-27,2024-10-10,2024-11-04,2024-11-18,1462.77,292.55,USD,Dr
100774192,IN652450,Global Tech Solutions,V_GL001,2024-08-31,2024-09-12,2024-10-01,2024-10-16,7395.96,1479.19,EUR,Dr
666384603,IN654213,Global Tech Solutions,V_GL001,2024-10-15,2024-10-19,2024-12-12,2025-01-06,998.83,199.77,EUR,Dr
955968240,IN131217,Purple Plumbers Limited,V_PU001,2024-05-22,2024-05-26,2024-07-21,,9063.24,1812.65,USD,Dr
971174875,IN930717,Global Tech Solutions,V_GL001,2024-01-29,2024-02-05,2024-02-23,2024-03-12,-7019.06,-1403.81,USD,Cr
907537470,IN653159,Purple Plumbers Limited,V_PU001,2024-04-08,2024-04-20,2024-06-02,2024-06-13,9330.33,1866.07,USD,Dr
914662315,IN613568,Purple Plumbers Limited,V_PU001,2024-06-11,2024-06-12,2024-07-21,2024-08-14,8949.04,1789.81,EUR,Dr
807594218,IN507459,Blue Banana Inc.,V_BL001,2024-04-15,2024-04-17,2024-05-22,2024-06-01,5521.17,1104.23,EUR,Dr
399195684,IN256057,Purple Plumbers Limited,V_PU001,2024-02-17,2024-02-17,2024-03-03,2024-04-01,9061.87,1812.37,GBP,Dr
486875684,IN280738,Purple Plumbers Limited,V_PU001,2023-12-29,2024-01-09,2024-02-27,2024-03-26,7836.18,1567.24,GBP,Dr
